action,sample_id,input_path,split,source
ok,ok_Set2_ (251)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (251)/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_Set2_ (251)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (251)/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_Set2_ (251)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (251)/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_Set2_ (251)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (251)/Cam_5.npy,train,multiview3d_Cam_5
scissors,scissors-set2 (181),./dataset/skeleton_final_v2/scissors/scissors-set2 (181).npy,train,original_3d
scissors,scissors-set2 (181)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (181)/Cam_0.npy,train,multiview3d_Cam_0
scissors,scissors-set2 (181)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (181)/Cam_2.npy,train,multiview3d_Cam_2
scissors,scissors-set2 (181)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (181)/Cam_4.npy,train,multiview3d_Cam_4
scissors,scissors-set2 (181)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (181)/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_6175,./dataset/skeleton_final_v2/ok/ok_6175.npy,train,original_3d
ok,ok_6175__Cam_0,./dataset/multiview3d_blender/ok/ok_6175/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_6175__Cam_2,./dataset/multiview3d_blender/ok/ok_6175/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_6175__Cam_4,./dataset/multiview3d_blender/ok/ok_6175/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_6175__Cam_5,./dataset/multiview3d_blender/ok/ok_6175/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_Set2_ (452),./dataset/skeleton_final_v2/ok/ok_Set2_ (452).npy,train,original_3d
ok,ok_Set2_ (452)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (452)/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_Set2_ (452)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (452)/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_Set2_ (452)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (452)/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_Set2_ (452)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (452)/Cam_5.npy,train,multiview3d_Cam_5
thumbup,thumbup_4148,./dataset/skeleton_final_v2/thumbup/thumbup_4148.npy,train,original_3d
thumbup,thumbup_4148__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup_4148/Cam_0.npy,train,multiview3d_Cam_0
thumbup,thumbup_4148__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup_4148/Cam_2.npy,train,multiview3d_Cam_2
thumbup,thumbup_4148__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup_4148/Cam_4.npy,train,multiview3d_Cam_4
thumbup,thumbup_4148__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup_4148/Cam_5.npy,train,multiview3d_Cam_5
thumbdown,hand-10-2665,./dataset/skeleton_final_v2/thumbdown/hand-10-2665.npy,train,original_3d
thumbdown,hand-10-2665__Cam_0,./dataset/multiview3d_blender/thumbdown/hand-10-2665/Cam_0.npy,train,multiview3d_Cam_0
thumbdown,hand-10-2665__Cam_2,./dataset/multiview3d_blender/thumbdown/hand-10-2665/Cam_2.npy,train,multiview3d_Cam_2
thumbdown,hand-10-2665__Cam_4,./dataset/multiview3d_blender/thumbdown/hand-10-2665/Cam_4.npy,train,multiview3d_Cam_4
thumbdown,hand-10-2665__Cam_5,./dataset/multiview3d_blender/thumbdown/hand-10-2665/Cam_5.npy,train,multiview3d_Cam_5
paper,paper-set2 (148),./dataset/skeleton_final_v2/paper/paper-set2 (148).npy,train,original_3d
paper,paper-set2 (148)__Cam_0,./dataset/multiview3d_blender/paper/paper-set2 (148)/Cam_0.npy,train,multiview3d_Cam_0
paper,paper-set2 (148)__Cam_2,./dataset/multiview3d_blender/paper/paper-set2 (148)/Cam_2.npy,train,multiview3d_Cam_2
paper,paper-set2 (148)__Cam_4,./dataset/multiview3d_blender/paper/paper-set2 (148)/Cam_4.npy,train,multiview3d_Cam_4
paper,paper-set2 (148)__Cam_5,./dataset/multiview3d_blender/paper/paper-set2 (148)/Cam_5.npy,train,multiview3d_Cam_5
paper,paper_6928,./dataset/skeleton_final_v2/paper/paper_6928.npy,train,original_3d
paper,paper_6928__Cam_0,./dataset/multiview3d_blender/paper/paper_6928/Cam_0.npy,train,multiview3d_Cam_0
paper,paper_6928__Cam_2,./dataset/multiview3d_blender/paper/paper_6928/Cam_2.npy,train,multiview3d_Cam_2
paper,paper_6928__Cam_4,./dataset/multiview3d_blender/paper/paper_6928/Cam_4.npy,train,multiview3d_Cam_4
paper,paper_6928__Cam_5,./dataset/multiview3d_blender/paper/paper_6928/Cam_5.npy,train,multiview3d_Cam_5
thumbdown,thumbdown (318),./dataset/skeleton_final_v2/thumbdown/thumbdown (318).npy,train,original_3d
thumbdown,thumbdown (318)__Cam_0,./dataset/multiview3d_blender/thumbdown/thumbdown (318)/Cam_0.npy,train,multiview3d_Cam_0
thumbdown,thumbdown (318)__Cam_2,./dataset/multiview3d_blender/thumbdown/thumbdown (318)/Cam_2.npy,train,multiview3d_Cam_2
thumbdown,thumbdown (318)__Cam_4,./dataset/multiview3d_blender/thumbdown/thumbdown (318)/Cam_4.npy,train,multiview3d_Cam_4
thumbdown,thumbdown (318)__Cam_5,./dataset/multiview3d_blender/thumbdown/thumbdown (318)/Cam_5.npy,train,multiview3d_Cam_5
paper,paper-set2 (305),./dataset/skeleton_final_v2/paper/paper-set2 (305).npy,train,original_3d
paper,paper-set2 (305)__Cam_0,./dataset/multiview3d_blender/paper/paper-set2 (305)/Cam_0.npy,train,multiview3d_Cam_0
paper,paper-set2 (305)__Cam_2,./dataset/multiview3d_blender/paper/paper-set2 (305)/Cam_2.npy,train,multiview3d_Cam_2
paper,paper-set2 (305)__Cam_4,./dataset/multiview3d_blender/paper/paper-set2 (305)/Cam_4.npy,train,multiview3d_Cam_4
paper,paper-set2 (305)__Cam_5,./dataset/multiview3d_blender/paper/paper-set2 (305)/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_4917,./dataset/skeleton_final_v2/ok/ok_4917.npy,train,original_3d
ok,ok_4917__Cam_0,./dataset/multiview3d_blender/ok/ok_4917/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_4917__Cam_2,./dataset/multiview3d_blender/ok/ok_4917/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_4917__Cam_4,./dataset/multiview3d_blender/ok/ok_4917/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_4917__Cam_5,./dataset/multiview3d_blender/ok/ok_4917/Cam_5.npy,train,multiview3d_Cam_5
the-finger,the-finger_9426,./dataset/skeleton_final_v2/the-finger/the-finger_9426.npy,train,original_3d
the-finger,the-finger_9426__Cam_0,./dataset/multiview3d_blender/the-finger/the-finger_9426/Cam_0.npy,train,multiview3d_Cam_0
the-finger,the-finger_9426__Cam_2,./dataset/multiview3d_blender/the-finger/the-finger_9426/Cam_2.npy,train,multiview3d_Cam_2
the-finger,the-finger_9426__Cam_4,./dataset/multiview3d_blender/the-finger/the-finger_9426/Cam_4.npy,train,multiview3d_Cam_4
the-finger,the-finger_9426__Cam_5,./dataset/multiview3d_blender/the-finger/the-finger_9426/Cam_5.npy,train,multiview3d_Cam_5
thumbup,thumbup (16),./dataset/skeleton_final_v2/thumbup/thumbup (16).npy,train,original_3d
thumbup,thumbup (16)__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup (16)/Cam_0.npy,train,multiview3d_Cam_0
thumbup,thumbup (16)__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup (16)/Cam_2.npy,train,multiview3d_Cam_2
thumbup,thumbup (16)__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup (16)/Cam_4.npy,train,multiview3d_Cam_4
thumbup,thumbup (16)__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup (16)/Cam_5.npy,train,multiview3d_Cam_5
thumbdown,thumbdown_4450,./dataset/skeleton_final_v2/thumbdown/thumbdown_4450.npy,train,original_3d
thumbdown,thumbdown_4450__Cam_0,./dataset/multiview3d_blender/thumbdown/thumbdown_4450/Cam_0.npy,train,multiview3d_Cam_0
thumbdown,thumbdown_4450__Cam_2,./dataset/multiview3d_blender/thumbdown/thumbdown_4450/Cam_2.npy,train,multiview3d_Cam_2
thumbdown,thumbdown_4450__Cam_4,./dataset/multiview3d_blender/thumbdown/thumbdown_4450/Cam_4.npy,train,multiview3d_Cam_4
thumbdown,thumbdown_4450__Cam_5,./dataset/multiview3d_blender/thumbdown/thumbdown_4450/Cam_5.npy,train,multiview3d_Cam_5
thumbup,thumbup (84),./dataset/skeleton_final_v2/thumbup/thumbup (84).npy,train,original_3d
thumbup,thumbup (84)__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup (84)/Cam_0.npy,train,multiview3d_Cam_0
thumbup,thumbup (84)__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup (84)/Cam_2.npy,train,multiview3d_Cam_2
thumbup,thumbup (84)__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup (84)/Cam_4.npy,train,multiview3d_Cam_4
thumbup,thumbup (84)__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup (84)/Cam_5.npy,train,multiview3d_Cam_5
paper,paper-set2 (45),./dataset/skeleton_final_v2/paper/paper-set2 (45).npy,train,original_3d
paper,paper-set2 (45)__Cam_0,./dataset/multiview3d_blender/paper/paper-set2 (45)/Cam_0.npy,train,multiview3d_Cam_0
paper,paper-set2 (45)__Cam_2,./dataset/multiview3d_blender/paper/paper-set2 (45)/Cam_2.npy,train,multiview3d_Cam_2
paper,paper-set2 (45)__Cam_4,./dataset/multiview3d_blender/paper/paper-set2 (45)/Cam_4.npy,train,multiview3d_Cam_4
paper,paper-set2 (45)__Cam_5,./dataset/multiview3d_blender/paper/paper-set2 (45)/Cam_5.npy,train,multiview3d_Cam_5
rock,rock-set2 (173),./dataset/skeleton_final_v2/rock/rock-set2 (173).npy,train,original_3d
rock,rock-set2 (173)__Cam_0,./dataset/multiview3d_blender/rock/rock-set2 (173)/Cam_0.npy,train,multiview3d_Cam_0
rock,rock-set2 (173)__Cam_2,./dataset/multiview3d_blender/rock/rock-set2 (173)/Cam_2.npy,train,multiview3d_Cam_2
rock,rock-set2 (173)__Cam_4,./dataset/multiview3d_blender/rock/rock-set2 (173)/Cam_4.npy,train,multiview3d_Cam_4
rock,rock-set2 (173)__Cam_5,./dataset/multiview3d_blender/rock/rock-set2 (173)/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_Set2_ (149),./dataset/skeleton_final_v2/ok/ok_Set2_ (149).npy,train,original_3d
ok,ok_Set2_ (149)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (149)/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_Set2_ (149)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (149)/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_Set2_ (149)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (149)/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_Set2_ (149)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (149)/Cam_5.npy,train,multiview3d_Cam_5
paper,paper_7617,./dataset/skeleton_final_v2/paper/paper_7617.npy,train,original_3d
paper,paper_7617__Cam_0,./dataset/multiview3d_blender/paper/paper_7617/Cam_0.npy,train,multiview3d_Cam_0
paper,paper_7617__Cam_2,./dataset/multiview3d_blender/paper/paper_7617/Cam_2.npy,train,multiview3d_Cam_2
paper,paper_7617__Cam_4,./dataset/multiview3d_blender/paper/paper_7617/Cam_4.npy,train,multiview3d_Cam_4
paper,paper_7617__Cam_5,./dataset/multiview3d_blender/paper/paper_7617/Cam_5.npy,train,multiview3d_Cam_5
paper,paper_5891,./dataset/skeleton_final_v2/paper/paper_5891.npy,train,original_3d
paper,paper_5891__Cam_0,./dataset/multiview3d_blender/paper/paper_5891/Cam_0.npy,train,multiview3d_Cam_0
paper,paper_5891__Cam_2,./dataset/multiview3d_blender/paper/paper_5891/Cam_2.npy,train,multiview3d_Cam_2
paper,paper_5891__Cam_4,./dataset/multiview3d_blender/paper/paper_5891/Cam_4.npy,train,multiview3d_Cam_4
paper,paper_5891__Cam_5,./dataset/multiview3d_blender/paper/paper_5891/Cam_5.npy,train,multiview3d_Cam_5
scissors,scissors (390),./dataset/skeleton_final_v2/scissors/scissors (390).npy,train,original_3d
scissors,scissors (390)__Cam_0,./dataset/multiview3d_blender/scissors/scissors (390)/Cam_0.npy,train,multiview3d_Cam_0
scissors,scissors (390)__Cam_2,./dataset/multiview3d_blender/scissors/scissors (390)/Cam_2.npy,train,multiview3d_Cam_2
scissors,scissors (390)__Cam_4,./dataset/multiview3d_blender/scissors/scissors (390)/Cam_4.npy,train,multiview3d_Cam_4
scissors,scissors (390)__Cam_5,./dataset/multiview3d_blender/scissors/scissors (390)/Cam_5.npy,train,multiview3d_Cam_5
thumbdown,thumbdown_6849,./dataset/skeleton_final_v2/thumbdown/thumbdown_6849.npy,train,original_3d
thumbdown,thumbdown_6849__Cam_0,./dataset/multiview3d_blender/thumbdown/thumbdown_6849/Cam_0.npy,train,multiview3d_Cam_0
thumbdown,thumbdown_6849__Cam_2,./dataset/multiview3d_blender/thumbdown/thumbdown_6849/Cam_2.npy,train,multiview3d_Cam_2
thumbdown,thumbdown_6849__Cam_4,./dataset/multiview3d_blender/thumbdown/thumbdown_6849/Cam_4.npy,train,multiview3d_Cam_4
thumbdown,thumbdown_6849__Cam_5,./dataset/multiview3d_blender/thumbdown/thumbdown_6849/Cam_5.npy,train,multiview3d_Cam_5
scissors,scissors-set2 (679),./dataset/skeleton_final_v2/scissors/scissors-set2 (679).npy,train,original_3d
scissors,scissors-set2 (679)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (679)/Cam_0.npy,train,multiview3d_Cam_0
scissors,scissors-set2 (679)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (679)/Cam_2.npy,train,multiview3d_Cam_2
scissors,scissors-set2 (679)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (679)/Cam_4.npy,train,multiview3d_Cam_4
scissors,scissors-set2 (679)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (679)/Cam_5.npy,train,multiview3d_Cam_5
paper,paper (231),./dataset/skeleton_final_v2/paper/paper (231).npy,train,original_3d
paper,paper (231)__Cam_0,./dataset/multiview3d_blender/paper/paper (231)/Cam_0.npy,train,multiview3d_Cam_0
paper,paper (231)__Cam_2,./dataset/multiview3d_blender/paper/paper (231)/Cam_2.npy,train,multiview3d_Cam_2
paper,paper (231)__Cam_4,./dataset/multiview3d_blender/paper/paper (231)/Cam_4.npy,train,multiview3d_Cam_4
paper,paper (231)__Cam_5,./dataset/multiview3d_blender/paper/paper (231)/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_Set2_ (119),./dataset/skeleton_final_v2/ok/ok_Set2_ (119).npy,train,original_3d
ok,ok_Set2_ (119)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (119)/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_Set2_ (119)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (119)/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_Set2_ (119)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (119)/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_Set2_ (119)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (119)/Cam_5.npy,train,multiview3d_Cam_5
paper,paper (260),./dataset/skeleton_final_v2/paper/paper (260).npy,train,original_3d
paper,paper (260)__Cam_0,./dataset/multiview3d_blender/paper/paper (260)/Cam_0.npy,train,multiview3d_Cam_0
paper,paper (260)__Cam_2,./dataset/multiview3d_blender/paper/paper (260)/Cam_2.npy,train,multiview3d_Cam_2
paper,paper (260)__Cam_4,./dataset/multiview3d_blender/paper/paper (260)/Cam_4.npy,train,multiview3d_Cam_4
paper,paper (260)__Cam_5,./dataset/multiview3d_blender/paper/paper (260)/Cam_5.npy,train,multiview3d_Cam_5
the-finger,the-finger-set2 (220),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (220).npy,train,original_3d
the-finger,the-finger-set2 (220)__Cam_0,./dataset/multiview3d_blender/the-finger/the-finger-set2 (220)/Cam_0.npy,train,multiview3d_Cam_0
the-finger,the-finger-set2 (220)__Cam_2,./dataset/multiview3d_blender/the-finger/the-finger-set2 (220)/Cam_2.npy,train,multiview3d_Cam_2
the-finger,the-finger-set2 (220)__Cam_4,./dataset/multiview3d_blender/the-finger/the-finger-set2 (220)/Cam_4.npy,train,multiview3d_Cam_4
the-finger,the-finger-set2 (220)__Cam_5,./dataset/multiview3d_blender/the-finger/the-finger-set2 (220)/Cam_5.npy,train,multiview3d_Cam_5
scissors,scissors-set2 (6),./dataset/skeleton_final_v2/scissors/scissors-set2 (6).npy,train,original_3d
scissors,scissors-set2 (6)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (6)/Cam_0.npy,train,multiview3d_Cam_0
scissors,scissors-set2 (6)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (6)/Cam_2.npy,train,multiview3d_Cam_2
scissors,scissors-set2 (6)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (6)/Cam_4.npy,train,multiview3d_Cam_4
scissors,scissors-set2 (6)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (6)/Cam_5.npy,train,multiview3d_Cam_5
thumbup,thumbup_6201,./dataset/skeleton_final_v2/thumbup/thumbup_6201.npy,train,original_3d
thumbup,thumbup_6201__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup_6201/Cam_0.npy,train,multiview3d_Cam_0
thumbup,thumbup_6201__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup_6201/Cam_2.npy,train,multiview3d_Cam_2
thumbup,thumbup_6201__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup_6201/Cam_4.npy,train,multiview3d_Cam_4
thumbup,thumbup_6201__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup_6201/Cam_5.npy,train,multiview3d_Cam_5
ok,ok (11),./dataset/skeleton_final_v2/ok/ok (11).npy,train,original_3d
ok,ok (11)__Cam_0,./dataset/multiview3d_blender/ok/ok (11)/Cam_0.npy,train,multiview3d_Cam_0
ok,ok (11)__Cam_2,./dataset/multiview3d_blender/ok/ok (11)/Cam_2.npy,train,multiview3d_Cam_2
ok,ok (11)__Cam_4,./dataset/multiview3d_blender/ok/ok (11)/Cam_4.npy,train,multiview3d_Cam_4
ok,ok (11)__Cam_5,./dataset/multiview3d_blender/ok/ok (11)/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_Set2_ (478),./dataset/skeleton_final_v2/ok/ok_Set2_ (478).npy,train,original_3d
ok,ok_Set2_ (478)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (478)/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_Set2_ (478)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (478)/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_Set2_ (478)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (478)/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_Set2_ (478)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (478)/Cam_5.npy,train,multiview3d_Cam_5
scissors,scissors-set2 (625),./dataset/skeleton_final_v2/scissors/scissors-set2 (625).npy,train,original_3d
scissors,scissors-set2 (625)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (625)/Cam_0.npy,train,multiview3d_Cam_0
scissors,scissors-set2 (625)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (625)/Cam_2.npy,train,multiview3d_Cam_2
scissors,scissors-set2 (625)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (625)/Cam_4.npy,train,multiview3d_Cam_4
scissors,scissors-set2 (625)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (625)/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_Set2_ (75),./dataset/skeleton_final_v2/ok/ok_Set2_ (75).npy,train,original_3d
ok,ok_Set2_ (75)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (75)/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_Set2_ (75)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (75)/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_Set2_ (75)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (75)/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_Set2_ (75)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (75)/Cam_5.npy,train,multiview3d_Cam_5
the-finger,the-finger-set2 (313),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (313).npy,train,original_3d
the-finger,the-finger-set2 (313)__Cam_0,./dataset/multiview3d_blender/the-finger/the-finger-set2 (313)/Cam_0.npy,train,multiview3d_Cam_0
the-finger,the-finger-set2 (313)__Cam_2,./dataset/multiview3d_blender/the-finger/the-finger-set2 (313)/Cam_2.npy,train,multiview3d_Cam_2
the-finger,the-finger-set2 (313)__Cam_4,./dataset/multiview3d_blender/the-finger/the-finger-set2 (313)/Cam_4.npy,train,multiview3d_Cam_4
the-finger,the-finger-set2 (313)__Cam_5,./dataset/multiview3d_blender/the-finger/the-finger-set2 (313)/Cam_5.npy,train,multiview3d_Cam_5
the-finger,the-finger (123),./dataset/skeleton_final_v2/the-finger/the-finger (123).npy,train,original_3d
the-finger,the-finger (123)__Cam_0,./dataset/multiview3d_blender/the-finger/the-finger (123)/Cam_0.npy,train,multiview3d_Cam_0
the-finger,the-finger (123)__Cam_2,./dataset/multiview3d_blender/the-finger/the-finger (123)/Cam_2.npy,train,multiview3d_Cam_2
the-finger,the-finger (123)__Cam_4,./dataset/multiview3d_blender/the-finger/the-finger (123)/Cam_4.npy,train,multiview3d_Cam_4
the-finger,the-finger (123)__Cam_5,./dataset/multiview3d_blender/the-finger/the-finger (123)/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_7003,./dataset/skeleton_final_v2/ok/ok_7003.npy,train,original_3d
ok,ok_7003__Cam_0,./dataset/multiview3d_blender/ok/ok_7003/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_7003__Cam_2,./dataset/multiview3d_blender/ok/ok_7003/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_7003__Cam_4,./dataset/multiview3d_blender/ok/ok_7003/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_7003__Cam_5,./dataset/multiview3d_blender/ok/ok_7003/Cam_5.npy,train,multiview3d_Cam_5
rock,rock_19,./dataset/skeleton_final_v2/rock/rock_19.npy,train,original_3d
rock,rock_19__Cam_0,./dataset/multiview3d_blender/rock/rock_19/Cam_0.npy,train,multiview3d_Cam_0
rock,rock_19__Cam_2,./dataset/multiview3d_blender/rock/rock_19/Cam_2.npy,train,multiview3d_Cam_2
rock,rock_19__Cam_4,./dataset/multiview3d_blender/rock/rock_19/Cam_4.npy,train,multiview3d_Cam_4
rock,rock_19__Cam_5,./dataset/multiview3d_blender/rock/rock_19/Cam_5.npy,train,multiview3d_Cam_5
the-finger,the-finger_1722,./dataset/skeleton_final_v2/the-finger/the-finger_1722.npy,train,original_3d
the-finger,the-finger_1722__Cam_0,./dataset/multiview3d_blender/the-finger/the-finger_1722/Cam_0.npy,train,multiview3d_Cam_0
the-finger,the-finger_1722__Cam_2,./dataset/multiview3d_blender/the-finger/the-finger_1722/Cam_2.npy,train,multiview3d_Cam_2
the-finger,the-finger_1722__Cam_4,./dataset/multiview3d_blender/the-finger/the-finger_1722/Cam_4.npy,train,multiview3d_Cam_4
the-finger,the-finger_1722__Cam_5,./dataset/multiview3d_blender/the-finger/the-finger_1722/Cam_5.npy,train,multiview3d_Cam_5
ok,ok_Set2_ (124),./dataset/skeleton_final_v2/ok/ok_Set2_ (124).npy,train,original_3d
ok,ok_Set2_ (124)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (124)/Cam_0.npy,train,multiview3d_Cam_0
ok,ok_Set2_ (124)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (124)/Cam_2.npy,train,multiview3d_Cam_2
ok,ok_Set2_ (124)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (124)/Cam_4.npy,train,multiview3d_Cam_4
ok,ok_Set2_ (124)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (124)/Cam_5.npy,train,multiview3d_Cam_5
scissors,scissors-set2 (715),./dataset/skeleton_final_v2/scissors/scissors-set2 (715).npy,train,original_3d
