action,sample_id,input_path,split
ok,ok_Set2_ (558),./dataset/skeleton_final_v2/ok/ok_Set2_ (558).npy,train
thumbup,thumbup_6004,./dataset/skeleton_final_v2/thumbup/thumbup_6004.npy,train
thumbup,thumbup (132),./dataset/skeleton_final_v2/thumbup/thumbup (132).npy,train
scissors,scissors-set2 (732),./dataset/skeleton_final_v2/scissors/scissors-set2 (732).npy,train
scissors,scissors-set2 (385),./dataset/skeleton_final_v2/scissors/scissors-set2 (385).npy,train
paper,paper_9168,./dataset/skeleton_final_v2/paper/paper_9168.npy,train
ok,ok_Set2_ (370),./dataset/skeleton_final_v2/ok/ok_Set2_ (370).npy,train
thumbup,thumbup (44),./dataset/skeleton_final_v2/thumbup/thumbup (44).npy,train
paper,paper (148),./dataset/skeleton_final_v2/paper/paper (148).npy,train
thumbup,hand-7-1305,./dataset/skeleton_final_v2/thumbup/hand-7-1305.npy,train
scissors,scissors-set2 (240),./dataset/skeleton_final_v2/scissors/scissors-set2 (240).npy,train
scissors,scissors (20),./dataset/skeleton_final_v2/scissors/scissors (20).npy,train
scissors,scissors (489),./dataset/skeleton_final_v2/scissors/scissors (489).npy,train
scissors,scissors-set2 (436),./dataset/skeleton_final_v2/scissors/scissors-set2 (436).npy,train
thumbdown,thumbdown (286),./dataset/skeleton_final_v2/thumbdown/thumbdown (286).npy,train
ok,ok (259),./dataset/skeleton_final_v2/ok/ok (259).npy,train
scissors,scissors (119),./dataset/skeleton_final_v2/scissors/scissors (119).npy,train
paper,paper_999,./dataset/skeleton_final_v2/paper/paper_999.npy,train
scissors,scissors (429),./dataset/skeleton_final_v2/scissors/scissors (429).npy,train
paper,paper (105),./dataset/skeleton_final_v2/paper/paper (105).npy,train
thumbdown,thumbdown_198,./dataset/skeleton_final_v2/thumbdown/thumbdown_198.npy,train
scissors,scissors-set2 (662),./dataset/skeleton_final_v2/scissors/scissors-set2 (662).npy,train
rock,rock-set2 (9),./dataset/skeleton_final_v2/rock/rock-set2 (9).npy,train
ok,ok_Set2_ (334),./dataset/skeleton_final_v2/ok/ok_Set2_ (334).npy,train
paper,paper_26,./dataset/skeleton_final_v2/paper/paper_26.npy,train
paper,paper_3645,./dataset/skeleton_final_v2/paper/paper_3645.npy,train
ok,ok_Set2_ (528),./dataset/skeleton_final_v2/ok/ok_Set2_ (528).npy,train
paper,paper (204),./dataset/skeleton_final_v2/paper/paper (204).npy,train
paper,paper_7164,./dataset/skeleton_final_v2/paper/paper_7164.npy,train
thumbdown,thumbdown_4377,./dataset/skeleton_final_v2/thumbdown/thumbdown_4377.npy,train
thumbup,thumbup_5805,./dataset/skeleton_final_v2/thumbup/thumbup_5805.npy,train
paper,paper_5899,./dataset/skeleton_final_v2/paper/paper_5899.npy,train
ok,ok_Set2_ (329),./dataset/skeleton_final_v2/ok/ok_Set2_ (329).npy,train
scissors,scissors-set2 (133),./dataset/skeleton_final_v2/scissors/scissors-set2 (133).npy,train
paper,paper_5727,./dataset/skeleton_final_v2/paper/paper_5727.npy,train
ok,ok_2838,./dataset/skeleton_final_v2/ok/ok_2838.npy,train
paper,paper_6920,./dataset/skeleton_final_v2/paper/paper_6920.npy,train
ok,ok (12),./dataset/skeleton_final_v2/ok/ok (12).npy,train
ok,ok_2922,./dataset/skeleton_final_v2/ok/ok_2922.npy,train
paper,paper_5897,./dataset/skeleton_final_v2/paper/paper_5897.npy,train
paper,paper-set2 (256),./dataset/skeleton_final_v2/paper/paper-set2 (256).npy,train
thumbdown,thumbdown_1291,./dataset/skeleton_final_v2/thumbdown/thumbdown_1291.npy,train
ok,ok_8864,./dataset/skeleton_final_v2/ok/ok_8864.npy,train
thumbup,thumbup_4144,./dataset/skeleton_final_v2/thumbup/thumbup_4144.npy,train
thumbup,thumbup_3008,./dataset/skeleton_final_v2/thumbup/thumbup_3008.npy,train
the-finger,the-finger_7826,./dataset/skeleton_final_v2/the-finger/the-finger_7826.npy,train
thumbup,hand-10-225,./dataset/skeleton_final_v2/thumbup/hand-10-225.npy,train
scissors,scissors-set2 (73),./dataset/skeleton_final_v2/scissors/scissors-set2 (73).npy,train
the-finger,the-finger_8654,./dataset/skeleton_final_v2/the-finger/the-finger_8654.npy,train
paper,paper_748,./dataset/skeleton_final_v2/paper/paper_748.npy,train
the-finger,the-finger (108),./dataset/skeleton_final_v2/the-finger/the-finger (108).npy,train
thumbup,hand-9-1695,./dataset/skeleton_final_v2/thumbup/hand-9-1695.npy,train
the-finger,the-finger (130),./dataset/skeleton_final_v2/the-finger/the-finger (130).npy,train
rock,rock_7902,./dataset/skeleton_final_v2/rock/rock_7902.npy,train
thumbdown,thumbdown_6844,./dataset/skeleton_final_v2/thumbdown/thumbdown_6844.npy,train
thumbup,hand-9-1565,./dataset/skeleton_final_v2/thumbup/hand-9-1565.npy,train
scissors,scissors_2700,./dataset/skeleton_final_v2/scissors/scissors_2700.npy,train
thumbup,thumbup_8146,./dataset/skeleton_final_v2/thumbup/thumbup_8146.npy,train
thumbdown,thumbdown (329),./dataset/skeleton_final_v2/thumbdown/thumbdown (329).npy,train
the-finger,the-finger_7262,./dataset/skeleton_final_v2/the-finger/the-finger_7262.npy,train
paper,paper (91),./dataset/skeleton_final_v2/paper/paper (91).npy,train
ok,ok_2934,./dataset/skeleton_final_v2/ok/ok_2934.npy,train
thumbdown,thumbdown (102),./dataset/skeleton_final_v2/thumbdown/thumbdown (102).npy,train
paper,paper_372,./dataset/skeleton_final_v2/paper/paper_372.npy,train
rock,rock_3556,./dataset/skeleton_final_v2/rock/rock_3556.npy,train
ok,ok_Set2_ (402),./dataset/skeleton_final_v2/ok/ok_Set2_ (402).npy,train
thumbdown,thumbdown_4357,./dataset/skeleton_final_v2/thumbdown/thumbdown_4357.npy,train
paper,paper (181),./dataset/skeleton_final_v2/paper/paper (181).npy,train
thumbup,thumbup_9334,./dataset/skeleton_final_v2/thumbup/thumbup_9334.npy,train
thumbdown,thumbdown (290),./dataset/skeleton_final_v2/thumbdown/thumbdown (290).npy,train
rock,rock-set2 (554),./dataset/skeleton_final_v2/rock/rock-set2 (554).npy,train
scissors,scissors-set2 (725),./dataset/skeleton_final_v2/scissors/scissors-set2 (725).npy,train
rock,rock-set2 (154),./dataset/skeleton_final_v2/rock/rock-set2 (154).npy,train
paper,paper_7159,./dataset/skeleton_final_v2/paper/paper_7159.npy,train
scissors,scissors-set2 (395),./dataset/skeleton_final_v2/scissors/scissors-set2 (395).npy,train
paper,paper-set2 (269),./dataset/skeleton_final_v2/paper/paper-set2 (269).npy,train
paper,paper_5166,./dataset/skeleton_final_v2/paper/paper_5166.npy,train
paper,paper-set2 (152),./dataset/skeleton_final_v2/paper/paper-set2 (152).npy,train
thumbup,thumbup (179),./dataset/skeleton_final_v2/thumbup/thumbup (179).npy,train
ok,ok_Set2_ (565),./dataset/skeleton_final_v2/ok/ok_Set2_ (565).npy,train
scissors,scissors-set2 (120),./dataset/skeleton_final_v2/scissors/scissors-set2 (120).npy,train
scissors,scissors (491),./dataset/skeleton_final_v2/scissors/scissors (491).npy,train
scissors,scissors-set2 (592),./dataset/skeleton_final_v2/scissors/scissors-set2 (592).npy,train
rock,rock (258),./dataset/skeleton_final_v2/rock/rock (258).npy,train
paper,paper-set2 (193),./dataset/skeleton_final_v2/paper/paper-set2 (193).npy,train
thumbdown,hand-9-2020,./dataset/skeleton_final_v2/thumbdown/hand-9-2020.npy,train
scissors,scissors-set2 (713),./dataset/skeleton_final_v2/scissors/scissors-set2 (713).npy,train
paper,paper_9154,./dataset/skeleton_final_v2/paper/paper_9154.npy,train
paper,paper_1850,./dataset/skeleton_final_v2/paper/paper_1850.npy,train
ok,ok_8870,./dataset/skeleton_final_v2/ok/ok_8870.npy,train
thumbdown,thumbdown_3236,./dataset/skeleton_final_v2/thumbdown/thumbdown_3236.npy,train
rock,rock (260),./dataset/skeleton_final_v2/rock/rock (260).npy,train
rock,rock (146),./dataset/skeleton_final_v2/rock/rock (146).npy,train
scissors,scissors-set2 (454),./dataset/skeleton_final_v2/scissors/scissors-set2 (454).npy,train
scissors,scissors_5490,./dataset/skeleton_final_v2/scissors/scissors_5490.npy,train
rock,rock-set2 (57),./dataset/skeleton_final_v2/rock/rock-set2 (57).npy,train
rock,rock-set2 (595),./dataset/skeleton_final_v2/rock/rock-set2 (595).npy,train
ok,ok_6586,./dataset/skeleton_final_v2/ok/ok_6586.npy,train
scissors,scissors (159),./dataset/skeleton_final_v2/scissors/scissors (159).npy,train
scissors,scissors_8788,./dataset/skeleton_final_v2/scissors/scissors_8788.npy,train
thumbup,thumbup_2085,./dataset/skeleton_final_v2/thumbup/thumbup_2085.npy,train
thumbup,hand-7-1345,./dataset/skeleton_final_v2/thumbup/hand-7-1345.npy,train
scissors,scissors (69),./dataset/skeleton_final_v2/scissors/scissors (69).npy,train
the-finger,the-finger_5845,./dataset/skeleton_final_v2/the-finger/the-finger_5845.npy,train
paper,paper_6530,./dataset/skeleton_final_v2/paper/paper_6530.npy,train
paper,paper-set2 (399),./dataset/skeleton_final_v2/paper/paper-set2 (399).npy,train
rock,rock-set2 (161),./dataset/skeleton_final_v2/rock/rock-set2 (161).npy,train
the-finger,the-finger-set2 (24),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (24).npy,train
scissors,scissors_2767,./dataset/skeleton_final_v2/scissors/scissors_2767.npy,train
ok,ok (239),./dataset/skeleton_final_v2/ok/ok (239).npy,train
rock,rock_8690,./dataset/skeleton_final_v2/rock/rock_8690.npy,train
scissors,scissors_2688,./dataset/skeleton_final_v2/scissors/scissors_2688.npy,train
scissors,scissors-set2 (641),./dataset/skeleton_final_v2/scissors/scissors-set2 (641).npy,train
paper,paper (163),./dataset/skeleton_final_v2/paper/paper (163).npy,train
the-finger,the-finger-set2 (159),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (159).npy,train
ok,ok_6979,./dataset/skeleton_final_v2/ok/ok_6979.npy,train
scissors,scissors-set2 (545),./dataset/skeleton_final_v2/scissors/scissors-set2 (545).npy,train
thumbup,thumbup (236),./dataset/skeleton_final_v2/thumbup/thumbup (236).npy,train
scissors,scissors-set2 (231),./dataset/skeleton_final_v2/scissors/scissors-set2 (231).npy,train
scissors,scissors_7341,./dataset/skeleton_final_v2/scissors/scissors_7341.npy,train
thumbup,thumbup (193),./dataset/skeleton_final_v2/thumbup/thumbup (193).npy,train
paper,paper (7),./dataset/skeleton_final_v2/paper/paper (7).npy,train
scissors,scissors-set2 (463),./dataset/skeleton_final_v2/scissors/scissors-set2 (463).npy,train
the-finger,the-finger-set2 (431),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (431).npy,train
scissors,scissors (338),./dataset/skeleton_final_v2/scissors/scissors (338).npy,train
the-finger,the-finger-set2 (206),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (206).npy,train
ok,ok_2485,./dataset/skeleton_final_v2/ok/ok_2485.npy,train
paper,paper_1434,./dataset/skeleton_final_v2/paper/paper_1434.npy,train
thumbup,thumbup_8946,./dataset/skeleton_final_v2/thumbup/thumbup_8946.npy,train
paper,paper-set2 (221),./dataset/skeleton_final_v2/paper/paper-set2 (221).npy,train
paper,paper_3788,./dataset/skeleton_final_v2/paper/paper_3788.npy,train
thumbup,thumbup (36),./dataset/skeleton_final_v2/thumbup/thumbup (36).npy,train
scissors,scissors (291),./dataset/skeleton_final_v2/scissors/scissors (291).npy,train
thumbup,hand-9-1540,./dataset/skeleton_final_v2/thumbup/hand-9-1540.npy,train
paper,paper_6352,./dataset/skeleton_final_v2/paper/paper_6352.npy,train
rock,rock_701,./dataset/skeleton_final_v2/rock/rock_701.npy,train
ok,ok_9252,./dataset/skeleton_final_v2/ok/ok_9252.npy,train
rock,rock (235),./dataset/skeleton_final_v2/rock/rock (235).npy,train
scissors,scissors-set2 (590),./dataset/skeleton_final_v2/scissors/scissors-set2 (590).npy,train
rock,rock-set2 (599),./dataset/skeleton_final_v2/rock/rock-set2 (599).npy,train
scissors,scissors-set2 (25),./dataset/skeleton_final_v2/scissors/scissors-set2 (25).npy,train
paper,paper (212),./dataset/skeleton_final_v2/paper/paper (212).npy,train
paper,paper-set2 (26),./dataset/skeleton_final_v2/paper/paper-set2 (26).npy,train
scissors,scissors-set2 (379),./dataset/skeleton_final_v2/scissors/scissors-set2 (379).npy,train
scissors,scissors_2661,./dataset/skeleton_final_v2/scissors/scissors_2661.npy,train
scissors,scissors (97),./dataset/skeleton_final_v2/scissors/scissors (97).npy,train
thumbdown,thumbdown (265),./dataset/skeleton_final_v2/thumbdown/thumbdown (265).npy,train
paper,paper_380,./dataset/skeleton_final_v2/paper/paper_380.npy,train
scissors,scissors_2784,./dataset/skeleton_final_v2/scissors/scissors_2784.npy,train
paper,paper-set2 (241),./dataset/skeleton_final_v2/paper/paper-set2 (241).npy,train
paper,paper (81),./dataset/skeleton_final_v2/paper/paper (81).npy,train
the-finger,the-finger_7485,./dataset/skeleton_final_v2/the-finger/the-finger_7485.npy,train
thumbdown,thumbdown_858,./dataset/skeleton_final_v2/thumbdown/thumbdown_858.npy,train
scissors,scissors (21),./dataset/skeleton_final_v2/scissors/scissors (21).npy,train
thumbup,thumbup (102),./dataset/skeleton_final_v2/thumbup/thumbup (102).npy,train
scissors,scissors-set2 (409),./dataset/skeleton_final_v2/scissors/scissors-set2 (409).npy,train
paper,paper_2505,./dataset/skeleton_final_v2/paper/paper_2505.npy,train
thumbdown,thumbdown_6807,./dataset/skeleton_final_v2/thumbdown/thumbdown_6807.npy,train
paper,paper_9152,./dataset/skeleton_final_v2/paper/paper_9152.npy,train
paper,paper_3807,./dataset/skeleton_final_v2/paper/paper_3807.npy,train
paper,paper (209),./dataset/skeleton_final_v2/paper/paper (209).npy,train
the-finger,the-finger-set2 (42),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (42).npy,train
ok,ok_2851,./dataset/skeleton_final_v2/ok/ok_2851.npy,train
scissors,scissors_3931,./dataset/skeleton_final_v2/scissors/scissors_3931.npy,train
thumbup,thumbup_1676,./dataset/skeleton_final_v2/thumbup/thumbup_1676.npy,train
ok,ok_1203,./dataset/skeleton_final_v2/ok/ok_1203.npy,train
ok,ok_Set2_ (467),./dataset/skeleton_final_v2/ok/ok_Set2_ (467).npy,train
thumbdown,hand-11-840,./dataset/skeleton_final_v2/thumbdown/hand-11-840.npy,train
scissors,scissors (193),./dataset/skeleton_final_v2/scissors/scissors (193).npy,train
thumbdown,thumbdown_8570,./dataset/skeleton_final_v2/thumbdown/thumbdown_8570.npy,train
thumbup,hand-9-1555,./dataset/skeleton_final_v2/thumbup/hand-9-1555.npy,train
paper,paper-set2 (351),./dataset/skeleton_final_v2/paper/paper-set2 (351).npy,train
thumbdown,thumbdown_6245,./dataset/skeleton_final_v2/thumbdown/thumbdown_6245.npy,train
ok,ok_Set2_ (129),./dataset/skeleton_final_v2/ok/ok_Set2_ (129).npy,train
thumbup,thumbup (418),./dataset/skeleton_final_v2/thumbup/thumbup (418).npy,train
scissors,scissors_438,./dataset/skeleton_final_v2/scissors/scissors_438.npy,train
paper,paper (106),./dataset/skeleton_final_v2/paper/paper (106).npy,train
ok,ok_Set2_ (471),./dataset/skeleton_final_v2/ok/ok_Set2_ (471).npy,train
scissors,scissors-set2 (490),./dataset/skeleton_final_v2/scissors/scissors-set2 (490).npy,train
paper,paper-set2 (422),./dataset/skeleton_final_v2/paper/paper-set2 (422).npy,train
thumbdown,hand-11-795,./dataset/skeleton_final_v2/thumbdown/hand-11-795.npy,train
scissors,scissors-set2 (43),./dataset/skeleton_final_v2/scissors/scissors-set2 (43).npy,train
thumbup,thumbup_9306,./dataset/skeleton_final_v2/thumbup/thumbup_9306.npy,train
thumbup,thumbup_6200,./dataset/skeleton_final_v2/thumbup/thumbup_6200.npy,train
thumbdown,thumbdown_4402,./dataset/skeleton_final_v2/thumbdown/thumbdown_4402.npy,train
thumbdown,thumbdown (266),./dataset/skeleton_final_v2/thumbdown/thumbdown (266).npy,train
thumbdown,thumbdown (238),./dataset/skeleton_final_v2/thumbdown/thumbdown (238).npy,train
scissors,scissors-set2 (669),./dataset/skeleton_final_v2/scissors/scissors-set2 (669).npy,train
ok,ok_6982,./dataset/skeleton_final_v2/ok/ok_6982.npy,train
paper,paper-set2 (219),./dataset/skeleton_final_v2/paper/paper-set2 (219).npy,train
rock,rock-set2 (141),./dataset/skeleton_final_v2/rock/rock-set2 (141).npy,train
ok,ok_Set2_ (570),./dataset/skeleton_final_v2/ok/ok_Set2_ (570).npy,train
thumbdown,thumbdown (138),./dataset/skeleton_final_v2/thumbdown/thumbdown (138).npy,train
the-finger,the-finger-set2 (302),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (302).npy,train
thumbup,thumbup (291),./dataset/skeleton_final_v2/thumbup/thumbup (291).npy,train
the-finger,the-finger_9446,./dataset/skeleton_final_v2/the-finger/the-finger_9446.npy,train
scissors,scissors-set2 (458),./dataset/skeleton_final_v2/scissors/scissors-set2 (458).npy,train
the-finger,the-finger_6876,./dataset/skeleton_final_v2/the-finger/the-finger_6876.npy,train
thumbup,hand-10-2115,./dataset/skeleton_final_v2/thumbup/hand-10-2115.npy,train
the-finger,the-finger-set2 (221),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (221).npy,train
paper,paper_3644,./dataset/skeleton_final_v2/paper/paper_3644.npy,train
thumbup,hand-11-2330,./dataset/skeleton_final_v2/thumbup/hand-11-2330.npy,train
thumbup,hand-9-1730,./dataset/skeleton_final_v2/thumbup/hand-9-1730.npy,train
ok,ok_5760,./dataset/skeleton_final_v2/ok/ok_5760.npy,train
thumbup,hand-10-5,./dataset/skeleton_final_v2/thumbup/hand-10-5.npy,train
thumbup,hand-10-245,./dataset/skeleton_final_v2/thumbup/hand-10-245.npy,train
thumbup,hand-11-2320,./dataset/skeleton_final_v2/thumbup/hand-11-2320.npy,train
ok,ok_Set2_ (331),./dataset/skeleton_final_v2/ok/ok_Set2_ (331).npy,train
the-finger,the-finger-set2 (373),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (373).npy,train
the-finger,the-finger_7852,./dataset/skeleton_final_v2/the-finger/the-finger_7852.npy,train
scissors,scissors (145),./dataset/skeleton_final_v2/scissors/scissors (145).npy,train
scissors,scissors-set2 (728),./dataset/skeleton_final_v2/scissors/scissors-set2 (728).npy,train
paper,paper-set2 (314),./dataset/skeleton_final_v2/paper/paper-set2 (314).npy,train
thumbup,thumbup (488),./dataset/skeleton_final_v2/thumbup/thumbup (488).npy,train
ok,ok_Set2_ (20),./dataset/skeleton_final_v2/ok/ok_Set2_ (20).npy,train
ok,ok_2965,./dataset/skeleton_final_v2/ok/ok_2965.npy,train
thumbdown,thumbdown_537,./dataset/skeleton_final_v2/thumbdown/thumbdown_537.npy,train
paper,paper_5122,./dataset/skeleton_final_v2/paper/paper_5122.npy,train
thumbdown,thumbdown (157),./dataset/skeleton_final_v2/thumbdown/thumbdown (157).npy,train
thumbdown,thumbdown (223),./dataset/skeleton_final_v2/thumbdown/thumbdown (223).npy,train
scissors,scissors-set2 (272),./dataset/skeleton_final_v2/scissors/scissors-set2 (272).npy,train
ok,ok (103),./dataset/skeleton_final_v2/ok/ok (103).npy,train
ok,ok_Set2_ (251),./dataset/skeleton_final_v2/ok/ok_Set2_ (251).npy,train
scissors,scissors-set2 (181),./dataset/skeleton_final_v2/scissors/scissors-set2 (181).npy,train
ok,ok_6175,./dataset/skeleton_final_v2/ok/ok_6175.npy,train
ok,ok_Set2_ (452),./dataset/skeleton_final_v2/ok/ok_Set2_ (452).npy,train
thumbup,thumbup_4148,./dataset/skeleton_final_v2/thumbup/thumbup_4148.npy,train
thumbdown,hand-10-2665,./dataset/skeleton_final_v2/thumbdown/hand-10-2665.npy,train
paper,paper-set2 (148),./dataset/skeleton_final_v2/paper/paper-set2 (148).npy,train
paper,paper_6928,./dataset/skeleton_final_v2/paper/paper_6928.npy,train
thumbdown,thumbdown (318),./dataset/skeleton_final_v2/thumbdown/thumbdown (318).npy,train
paper,paper-set2 (305),./dataset/skeleton_final_v2/paper/paper-set2 (305).npy,train
ok,ok_4917,./dataset/skeleton_final_v2/ok/ok_4917.npy,train
the-finger,the-finger_9426,./dataset/skeleton_final_v2/the-finger/the-finger_9426.npy,train
thumbup,thumbup (16),./dataset/skeleton_final_v2/thumbup/thumbup (16).npy,train
