action,source_action,sample_id,split,raw_path,refined_path
paper,paper,paper_1840,train,./dataset/skeleton_final_v2/paper/paper_1840.npy,./batch_paper/fitted/paper_1840.npy
scissors,scissors,scissors-set2 (220),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (220).npy,./batch_scissors/fitted/scissors-set2 (220).npy
paper,paper,paper-set2 (60),train,./dataset/skeleton_final_v2/paper/paper-set2 (60).npy,./batch_paper/fitted/paper-set2 (60).npy
scissors,scissors,scissors-set2 (80),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (80).npy,./batch_scissors/fitted/scissors-set2 (80).npy
thumb,thumbdown,thumbdown_3169,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_3169.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_3169.npy
thumb,thumbup,thumbup (86),train,./dataset/skeleton_final_v2/thumbup/thumbup (86).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (86).npy
paper,paper,paper-set2 (350),train,./dataset/skeleton_final_v2/paper/paper-set2 (350).npy,./batch_paper/fitted/paper-set2 (350).npy
paper,paper,paper (58),train,./dataset/skeleton_final_v2/paper/paper (58).npy,./batch_paper/fitted/paper (58).npy
paper,paper,paper_6699,train,./dataset/skeleton_final_v2/paper/paper_6699.npy,./batch_paper/fitted/paper_6699.npy
thumb,thumbup,thumbup (451),train,./dataset/skeleton_final_v2/thumbup/thumbup (451).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (451).npy
scissors,scissors,scissors-set2 (259),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (259).npy,./batch_scissors/fitted/scissors-set2 (259).npy
ok,ok,ok_Set2_ (352),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (352).npy,./batch_ok/fitted/ok_Set2_ (352).npy
ok,ok,ok_Set2_ (317),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (317).npy,./batch_ok/fitted/ok_Set2_ (317).npy
paper,paper,paper-set2 (444),train,./dataset/skeleton_final_v2/paper/paper-set2 (444).npy,./batch_paper/fitted/paper-set2 (444).npy
ok,ok,ok_5939,train,./dataset/skeleton_final_v2/ok/ok_5939.npy,./batch_ok/fitted/ok_5939.npy
the-finger,the-finger,the-finger_6292,train,./dataset/skeleton_final_v2/the-finger/the-finger_6292.npy,./batch_thefinger/fitted/the-finger_6292.npy
paper,paper,paper-set2 (287),train,./dataset/skeleton_final_v2/paper/paper-set2 (287).npy,./batch_paper/fitted/paper-set2 (287).npy
ok,ok,ok_5783,train,./dataset/skeleton_final_v2/ok/ok_5783.npy,./batch_ok/fitted/ok_5783.npy
scissors,scissors,scissors (445),train,./dataset/skeleton_final_v2/scissors/scissors (445).npy,./batch_scissors/fitted/scissors (445).npy
rock,rock,rock-set2 (362),train,./dataset/skeleton_final_v2/rock/rock-set2 (362).npy,./batch_rock/fitted/rock-set2 (362).npy
thumb,thumbup,thumbup (245),train,./dataset/skeleton_final_v2/thumbup/thumbup (245).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (245).npy
thumb,thumbdown,thumbdown (247),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (247).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (247).npy
ok,ok,ok_8830,train,./dataset/skeleton_final_v2/ok/ok_8830.npy,./batch_ok/fitted/ok_8830.npy
paper,paper,paper-set2 (476),train,./dataset/skeleton_final_v2/paper/paper-set2 (476).npy,./batch_paper/fitted/paper-set2 (476).npy
scissors,scissors,scissors_1484,train,./dataset/skeleton_final_v2/scissors/scissors_1484.npy,./batch_scissors/fitted/scissors_1484.npy
thumb,thumbdown,thumbdown_7252,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_7252.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_7252.npy
the-finger,the-finger,the-finger-set2 (3),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (3).npy,./batch_thefinger/fitted/the-finger-set2 (3).npy
thumb,thumbdown,thumbdown_5662,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_5662.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_5662.npy
ok,ok,ok_Set2_ (350),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (350).npy,./batch_ok/fitted/ok_Set2_ (350).npy
thumb,thumbup,thumbup_6762,train,./dataset/skeleton_final_v2/thumbup/thumbup_6762.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6762.npy
the-finger,the-finger,the-finger_7080,train,./dataset/skeleton_final_v2/the-finger/the-finger_7080.npy,./batch_thefinger/fitted/the-finger_7080.npy
paper,paper,paper-set2 (214),train,./dataset/skeleton_final_v2/paper/paper-set2 (214).npy,./batch_paper/fitted/paper-set2 (214).npy
paper,paper,paper-set2 (121),train,./dataset/skeleton_final_v2/paper/paper-set2 (121).npy,./batch_paper/fitted/paper-set2 (121).npy
scissors,scissors,scissors_5245,train,./dataset/skeleton_final_v2/scissors/scissors_5245.npy,./batch_scissors/fitted/scissors_5245.npy
ok,ok,ok_6571,train,./dataset/skeleton_final_v2/ok/ok_6571.npy,./batch_ok/fitted/ok_6571.npy
scissors,scissors,scissors (318),train,./dataset/skeleton_final_v2/scissors/scissors (318).npy,./batch_scissors/fitted/scissors (318).npy
thumb,thumbdown,hand-10-2685,train,./dataset/skeleton_final_v2/thumbdown/hand-10-2685.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-10-2685.npy
ok,ok,ok_2945,train,./dataset/skeleton_final_v2/ok/ok_2945.npy,./batch_ok/fitted/ok_2945.npy
ok,ok,ok_Set2_ (575),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (575).npy,./batch_ok/fitted/ok_Set2_ (575).npy
ok,ok,ok_Set2_ (134),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (134).npy,./batch_ok/fitted/ok_Set2_ (134).npy
ok,ok,ok (197),train,./dataset/skeleton_final_v2/ok/ok (197).npy,./batch_ok/fitted/ok (197).npy
scissors,scissors,scissors (228),train,./dataset/skeleton_final_v2/scissors/scissors (228).npy,./batch_scissors/fitted/scissors (228).npy
the-finger,the-finger,the-finger-set2 (282),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (282).npy,./batch_thefinger/fitted/the-finger-set2 (282).npy
the-finger,the-finger,the-finger-set2 (174),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (174).npy,./batch_thefinger/fitted/the-finger-set2 (174).npy
scissors,scissors,scissors (330),train,./dataset/skeleton_final_v2/scissors/scissors (330).npy,./batch_scissors/fitted/scissors (330).npy
thumb,thumbup,thumbup_6805,train,./dataset/skeleton_final_v2/thumbup/thumbup_6805.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6805.npy
ok,ok,ok_4870,train,./dataset/skeleton_final_v2/ok/ok_4870.npy,./batch_ok/fitted/ok_4870.npy
scissors,scissors,scissors (2),train,./dataset/skeleton_final_v2/scissors/scissors (2).npy,./batch_scissors/fitted/scissors (2).npy
scissors,scissors,scissors_2601,train,./dataset/skeleton_final_v2/scissors/scissors_2601.npy,./batch_scissors/fitted/scissors_2601.npy
scissors,scissors,scissors (444),train,./dataset/skeleton_final_v2/scissors/scissors (444).npy,./batch_scissors/fitted/scissors (444).npy
ok,ok,ok (102),train,./dataset/skeleton_final_v2/ok/ok (102).npy,./batch_ok/fitted/ok (102).npy
the-finger,the-finger,the-finger-set2 (363),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (363).npy,./batch_thefinger/fitted/the-finger-set2 (363).npy
the-finger,the-finger,the-finger-set2 (293),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (293).npy,./batch_thefinger/fitted/the-finger-set2 (293).npy
thumb,thumbup,thumbup (303),train,./dataset/skeleton_final_v2/thumbup/thumbup (303).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (303).npy
thumb,thumbdown,thumbdown (298),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (298).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (298).npy
thumb,thumbdown,thumbdown (275),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (275).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (275).npy
the-finger,the-finger,the-finger-set2 (410),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (410).npy,./batch_thefinger/fitted/the-finger-set2 (410).npy
thumb,thumbup,thumbup_2041,train,./dataset/skeleton_final_v2/thumbup/thumbup_2041.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_2041.npy
scissors,scissors,scissors-set2 (430),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (430).npy,./batch_scissors/fitted/scissors-set2 (430).npy
scissors,scissors,scissors-set2 (411),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (411).npy,./batch_scissors/fitted/scissors-set2 (411).npy
paper,paper,paper_4576,train,./dataset/skeleton_final_v2/paper/paper_4576.npy,./batch_paper/fitted/paper_4576.npy
paper,paper,paper (96),train,./dataset/skeleton_final_v2/paper/paper (96).npy,./batch_paper/fitted/paper (96).npy
ok,ok,ok_2640,train,./dataset/skeleton_final_v2/ok/ok_2640.npy,./batch_ok/fitted/ok_2640.npy
the-finger,the-finger,the-finger_656,train,./dataset/skeleton_final_v2/the-finger/the-finger_656.npy,./batch_thefinger/fitted/the-finger_656.npy
rock,rock,rock-set2 (207),train,./dataset/skeleton_final_v2/rock/rock-set2 (207).npy,./batch_rock/fitted/rock-set2 (207).npy
scissors,scissors,scissors-set2 (186),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (186).npy,./batch_scissors/fitted/scissors-set2 (186).npy
ok,ok,ok_Set2_ (482),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (482).npy,./batch_ok/fitted/ok_Set2_ (482).npy
the-finger,the-finger,the-finger (66),train,./dataset/skeleton_final_v2/the-finger/the-finger (66).npy,./batch_thefinger/fitted/the-finger (66).npy
paper,paper,paper-set2 (118),train,./dataset/skeleton_final_v2/paper/paper-set2 (118).npy,./batch_paper/fitted/paper-set2 (118).npy
the-finger,the-finger,the-finger_6296,train,./dataset/skeleton_final_v2/the-finger/the-finger_6296.npy,./batch_thefinger/fitted/the-finger_6296.npy
thumb,thumbup,thumbup_6768,train,./dataset/skeleton_final_v2/thumbup/thumbup_6768.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6768.npy
the-finger,the-finger,the-finger-set2 (274),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (274).npy,./batch_thefinger/fitted/the-finger-set2 (274).npy
ok,ok,ok_2880,train,./dataset/skeleton_final_v2/ok/ok_2880.npy,./batch_ok/fitted/ok_2880.npy
thumb,thumbdown,thumbdown_7447,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_7447.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_7447.npy
the-finger,the-finger,the-finger-set2 (341),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (341).npy,./batch_thefinger/fitted/the-finger-set2 (341).npy
the-finger,the-finger,the-finger_9070,train,./dataset/skeleton_final_v2/the-finger/the-finger_9070.npy,./batch_thefinger/fitted/the-finger_9070.npy
thumb,thumbup,thumbup (253),train,./dataset/skeleton_final_v2/thumbup/thumbup (253).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (253).npy
paper,paper,paper-set2 (234),train,./dataset/skeleton_final_v2/paper/paper-set2 (234).npy,./batch_paper/fitted/paper-set2 (234).npy
thumb,thumbdown,thumbdown_3218,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_3218.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_3218.npy
thumb,thumbdown,thumbdown (89),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (89).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (89).npy
thumb,thumbdown,thumbdown (133),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (133).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (133).npy
the-finger,the-finger,the-finger_2268,train,./dataset/skeleton_final_v2/the-finger/the-finger_2268.npy,./batch_thefinger/fitted/the-finger_2268.npy
paper,paper,paper-set2 (491),train,./dataset/skeleton_final_v2/paper/paper-set2 (491).npy,./batch_paper/fitted/paper-set2 (491).npy
thumb,thumbup,hand-10-2550,train,./dataset/skeleton_final_v2/thumbup/hand-10-2550.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-10-2550.npy
scissors,scissors,scissors-set2 (619),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (619).npy,./batch_scissors/fitted/scissors-set2 (619).npy
the-finger,the-finger,the-finger (147),train,./dataset/skeleton_final_v2/the-finger/the-finger (147).npy,./batch_thefinger/fitted/the-finger (147).npy
thumb,thumbup,thumbup (416),train,./dataset/skeleton_final_v2/thumbup/thumbup (416).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (416).npy
scissors,scissors,scissors_8784,train,./dataset/skeleton_final_v2/scissors/scissors_8784.npy,./batch_scissors/fitted/scissors_8784.npy
ok,ok,ok_2844,train,./dataset/skeleton_final_v2/ok/ok_2844.npy,./batch_ok/fitted/ok_2844.npy
thumb,thumbdown,thumbdown_6436,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_6436.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_6436.npy
thumb,thumbup,thumbup_7400,train,./dataset/skeleton_final_v2/thumbup/thumbup_7400.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_7400.npy
scissors,scissors,scissors_1109,train,./dataset/skeleton_final_v2/scissors/scissors_1109.npy,./batch_scissors/fitted/scissors_1109.npy
paper,paper,paper (66),train,./dataset/skeleton_final_v2/paper/paper (66).npy,./batch_paper/fitted/paper (66).npy
scissors,scissors,scissors-set2 (428),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (428).npy,./batch_scissors/fitted/scissors-set2 (428).npy
paper,paper,paper (13),train,./dataset/skeleton_final_v2/paper/paper (13).npy,./batch_paper/fitted/paper (13).npy
thumb,thumbdown,thumbdown_6833,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_6833.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_6833.npy
paper,paper,paper-set2 (240),train,./dataset/skeleton_final_v2/paper/paper-set2 (240).npy,./batch_paper/fitted/paper-set2 (240).npy
the-finger,the-finger,the-finger-set2 (140),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (140).npy,./batch_thefinger/fitted/the-finger-set2 (140).npy
paper,paper,paper (241),train,./dataset/skeleton_final_v2/paper/paper (241).npy,./batch_paper/fitted/paper (241).npy
scissors,scissors,scissors (410),train,./dataset/skeleton_final_v2/scissors/scissors (410).npy,./batch_scissors/fitted/scissors (410).npy
ok,ok,ok (150),train,./dataset/skeleton_final_v2/ok/ok (150).npy,./batch_ok/fitted/ok (150).npy
thumb,thumbdown,thumbdown_9400,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_9400.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_9400.npy
thumb,thumbup,thumbup_8932,train,./dataset/skeleton_final_v2/thumbup/thumbup_8932.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_8932.npy
thumb,thumbdown,thumbdown (257),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (257).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (257).npy
paper,paper,paper-set2 (279),train,./dataset/skeleton_final_v2/paper/paper-set2 (279).npy,./batch_paper/fitted/paper-set2 (279).npy
scissors,scissors,scissors (224),train,./dataset/skeleton_final_v2/scissors/scissors (224).npy,./batch_scissors/fitted/scissors (224).npy
scissors,scissors,scissors_6960,train,./dataset/skeleton_final_v2/scissors/scissors_6960.npy,./batch_scissors/fitted/scissors_6960.npy
paper,paper,paper-set2 (358),train,./dataset/skeleton_final_v2/paper/paper-set2 (358).npy,./batch_paper/fitted/paper-set2 (358).npy
paper,paper,paper_4596,train,./dataset/skeleton_final_v2/paper/paper_4596.npy,./batch_paper/fitted/paper_4596.npy
scissors,scissors,scissors_5922,train,./dataset/skeleton_final_v2/scissors/scissors_5922.npy,./batch_scissors/fitted/scissors_5922.npy
ok,ok,ok_90,train,./dataset/skeleton_final_v2/ok/ok_90.npy,./batch_ok/fitted/ok_90.npy
thumb,thumbup,hand-10-2600,train,./dataset/skeleton_final_v2/thumbup/hand-10-2600.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-10-2600.npy
paper,paper,paper (185),train,./dataset/skeleton_final_v2/paper/paper (185).npy,./batch_paper/fitted/paper (185).npy
thumb,thumbup,thumbup (320),train,./dataset/skeleton_final_v2/thumbup/thumbup (320).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (320).npy
scissors,scissors,scissors_4660,train,./dataset/skeleton_final_v2/scissors/scissors_4660.npy,./batch_scissors/fitted/scissors_4660.npy
thumb,thumbup,thumbup (141),train,./dataset/skeleton_final_v2/thumbup/thumbup (141).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (141).npy
ok,ok,ok_5771,train,./dataset/skeleton_final_v2/ok/ok_5771.npy,./batch_ok/fitted/ok_5771.npy
thumb,thumbup,thumbup (251),train,./dataset/skeleton_final_v2/thumbup/thumbup (251).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (251).npy
thumb,thumbup,hand-9-1615,train,./dataset/skeleton_final_v2/thumbup/hand-9-1615.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-9-1615.npy
thumb,thumbdown,thumbdown_5339,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_5339.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_5339.npy
paper,paper,paper-set2 (101),train,./dataset/skeleton_final_v2/paper/paper-set2 (101).npy,./batch_paper/fitted/paper-set2 (101).npy
thumb,thumbdown,hand-9-2050,train,./dataset/skeleton_final_v2/thumbdown/hand-9-2050.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-9-2050.npy
thumb,thumbup,thumbup_5809,train,./dataset/skeleton_final_v2/thumbup/thumbup_5809.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_5809.npy
paper,paper,paper_3752,train,./dataset/skeleton_final_v2/paper/paper_3752.npy,./batch_paper/fitted/paper_3752.npy
the-finger,the-finger,the-finger_6470,train,./dataset/skeleton_final_v2/the-finger/the-finger_6470.npy,./batch_thefinger/fitted/the-finger_6470.npy
ok,ok,ok_Set2_ (263),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (263).npy,./batch_ok/fitted/ok_Set2_ (263).npy
thumb,thumbup,thumbup_8114,train,./dataset/skeleton_final_v2/thumbup/thumbup_8114.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_8114.npy
thumb,thumbdown,hand-7-1630,train,./dataset/skeleton_final_v2/thumbdown/hand-7-1630.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-7-1630.npy
thumb,thumbdown,thumbdown_531,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_531.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_531.npy
the-finger,the-finger,the-finger (46),train,./dataset/skeleton_final_v2/the-finger/the-finger (46).npy,./batch_thefinger/fitted/the-finger (46).npy
the-finger,the-finger,the-finger (149),train,./dataset/skeleton_final_v2/the-finger/the-finger (149).npy,./batch_thefinger/fitted/the-finger (149).npy
thumb,thumbdown,thumbdown (224),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (224).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (224).npy
thumb,thumbup,hand-10-30,train,./dataset/skeleton_final_v2/thumbup/hand-10-30.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-10-30.npy
thumb,thumbup,hand-10-215,train,./dataset/skeleton_final_v2/thumbup/hand-10-215.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-10-215.npy
thumb,thumbup,thumbup_9296,train,./dataset/skeleton_final_v2/thumbup/thumbup_9296.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_9296.npy
thumb,thumbdown,thumbdown (248),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (248).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (248).npy
scissors,scissors,scissors_8012,train,./dataset/skeleton_final_v2/scissors/scissors_8012.npy,./batch_scissors/fitted/scissors_8012.npy
thumb,thumbdown,hand-11-775,train,./dataset/skeleton_final_v2/thumbdown/hand-11-775.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-11-775.npy
scissors,scissors,scissors-set2 (670),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (670).npy,./batch_scissors/fitted/scissors-set2 (670).npy
