action,sample_id,split,image_path,skeleton_path
the-finger,the-finger_7262,train,./data/raw/FullLabelled/the-finger/the-finger_7262.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7262.npy
paper,paper (91),train,./data/raw/FullLabelled/paper/paper (91).jpg,./dataset/skeleton_final_v2/paper/paper (91).npy
ok,ok_2934,train,./data/raw/FullLabelled/ok/ok_2934.jpg,./dataset/skeleton_final_v2/ok/ok_2934.npy
paper,paper_372,train,./data/raw/FullLabelled/paper/paper_372.jpg,./dataset/skeleton_final_v2/paper/paper_372.npy
rock,rock_3556,train,./data/raw/FullLabelled/rock/rock_3556.jpg,./dataset/skeleton_final_v2/rock/rock_3556.npy
ok,ok_Set2_ (402),train,./data/raw/FullLabelled/ok/ok_Set2_ (402).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (402).npy
paper,paper (181),train,./data/raw/FullLabelled/paper/paper (181).jpg,./dataset/skeleton_final_v2/paper/paper (181).npy
rock,rock-set2 (554),train,./data/raw/FullLabelled/rock/rock-set2 (554).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (554).npy
scissors,scissors-set2 (725),train,./data/raw/FullLabelled/scissors/scissors-set2 (725).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (725).npy
rock,rock-set2 (154),train,./data/raw/FullLabelled/rock/rock-set2 (154).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (154).npy
paper,paper_7159,train,./data/raw/FullLabelled/paper/paper_7159.jpg,./dataset/skeleton_final_v2/paper/paper_7159.npy
scissors,scissors-set2 (395),train,./data/raw/FullLabelled/scissors/scissors-set2 (395).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (395).npy
paper,paper-set2 (269),train,./data/raw/FullLabelled/paper/paper-set2 (269).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (269).npy
paper,paper_5166,train,./data/raw/FullLabelled/paper/paper_5166.jpg,./dataset/skeleton_final_v2/paper/paper_5166.npy
paper,paper-set2 (152),train,./data/raw/FullLabelled/paper/paper-set2 (152).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (152).npy
ok,ok_Set2_ (565),train,./data/raw/FullLabelled/ok/ok_Set2_ (565).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (565).npy
scissors,scissors-set2 (120),train,./data/raw/FullLabelled/scissors/scissors-set2 (120).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (120).npy
scissors,scissors (491),train,./data/raw/FullLabelled/scissors/scissors (491).jpg,./dataset/skeleton_final_v2/scissors/scissors (491).npy
scissors,scissors-set2 (592),train,./data/raw/FullLabelled/scissors/scissors-set2 (592).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (592).npy
rock,rock (258),train,./data/raw/FullLabelled/rock/rock (258).jpg,./dataset/skeleton_final_v2/rock/rock (258).npy
paper,paper-set2 (193),train,./data/raw/FullLabelled/paper/paper-set2 (193).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (193).npy
scissors,scissors-set2 (713),train,./data/raw/FullLabelled/scissors/scissors-set2 (713).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (713).npy
paper,paper_9154,train,./data/raw/FullLabelled/paper/paper_9154.jpg,./dataset/skeleton_final_v2/paper/paper_9154.npy
paper,paper_1850,train,./data/raw/FullLabelled/paper/paper_1850.jpg,./dataset/skeleton_final_v2/paper/paper_1850.npy
ok,ok_8870,train,./data/raw/FullLabelled/ok/ok_8870.jpg,./dataset/skeleton_final_v2/ok/ok_8870.npy
rock,rock (260),train,./data/raw/FullLabelled/rock/rock (260).jpg,./dataset/skeleton_final_v2/rock/rock (260).npy
rock,rock (146),train,./data/raw/FullLabelled/rock/rock (146).jpg,./dataset/skeleton_final_v2/rock/rock (146).npy
scissors,scissors-set2 (454),train,./data/raw/FullLabelled/scissors/scissors-set2 (454).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (454).npy
scissors,scissors_5490,train,./data/raw/FullLabelled/scissors/scissors_5490.jpg,./dataset/skeleton_final_v2/scissors/scissors_5490.npy
rock,rock-set2 (57),train,./data/raw/FullLabelled/rock/rock-set2 (57).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (57).npy
rock,rock-set2 (595),train,./data/raw/FullLabelled/rock/rock-set2 (595).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (595).npy
ok,ok_6586,train,./data/raw/FullLabelled/ok/ok_6586.jpg,./dataset/skeleton_final_v2/ok/ok_6586.npy
scissors,scissors (159),train,./data/raw/FullLabelled/scissors/scissors (159).jpg,./dataset/skeleton_final_v2/scissors/scissors (159).npy
scissors,scissors_8788,train,./data/raw/FullLabelled/scissors/scissors_8788.jpg,./dataset/skeleton_final_v2/scissors/scissors_8788.npy
scissors,scissors (69),train,./data/raw/FullLabelled/scissors/scissors (69).jpg,./dataset/skeleton_final_v2/scissors/scissors (69).npy
the-finger,the-finger_5845,train,./data/raw/FullLabelled/the-finger/the-finger_5845.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_5845.npy
paper,paper_6530,train,./data/raw/FullLabelled/paper/paper_6530.jpg,./dataset/skeleton_final_v2/paper/paper_6530.npy
paper,paper-set2 (399),train,./data/raw/FullLabelled/paper/paper-set2 (399).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (399).npy
rock,rock-set2 (161),train,./data/raw/FullLabelled/rock/rock-set2 (161).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (161).npy
the-finger,the-finger-set2 (24),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (24).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (24).npy
scissors,scissors_2767,train,./data/raw/FullLabelled/scissors/scissors_2767.jpg,./dataset/skeleton_final_v2/scissors/scissors_2767.npy
ok,ok (239),train,./data/raw/FullLabelled/ok/ok (239).jpg,./dataset/skeleton_final_v2/ok/ok (239).npy
rock,rock_8690,train,./data/raw/FullLabelled/rock/rock_8690.jpg,./dataset/skeleton_final_v2/rock/rock_8690.npy
scissors,scissors_2688,train,./data/raw/FullLabelled/scissors/scissors_2688.jpg,./dataset/skeleton_final_v2/scissors/scissors_2688.npy
scissors,scissors-set2 (641),train,./data/raw/FullLabelled/scissors/scissors-set2 (641).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (641).npy
paper,paper (163),train,./data/raw/FullLabelled/paper/paper (163).jpg,./dataset/skeleton_final_v2/paper/paper (163).npy
the-finger,the-finger-set2 (159),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (159).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (159).npy
ok,ok_6979,train,./data/raw/FullLabelled/ok/ok_6979.jpg,./dataset/skeleton_final_v2/ok/ok_6979.npy
scissors,scissors-set2 (545),train,./data/raw/FullLabelled/scissors/scissors-set2 (545).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (545).npy
scissors,scissors-set2 (231),train,./data/raw/FullLabelled/scissors/scissors-set2 (231).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (231).npy
scissors,scissors_7341,train,./data/raw/FullLabelled/scissors/scissors_7341.jpg,./dataset/skeleton_final_v2/scissors/scissors_7341.npy
paper,paper (7),train,./data/raw/FullLabelled/paper/paper (7).jpg,./dataset/skeleton_final_v2/paper/paper (7).npy
scissors,scissors-set2 (463),train,./data/raw/FullLabelled/scissors/scissors-set2 (463).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (463).npy
the-finger,the-finger-set2 (431),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (431).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (431).npy
scissors,scissors (338),train,./data/raw/FullLabelled/scissors/scissors (338).jpg,./dataset/skeleton_final_v2/scissors/scissors (338).npy
the-finger,the-finger-set2 (206),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (206).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (206).npy
ok,ok_2485,train,./data/raw/FullLabelled/ok/ok_2485.jpg,./dataset/skeleton_final_v2/ok/ok_2485.npy
paper,paper_1434,train,./data/raw/FullLabelled/paper/paper_1434.jpg,./dataset/skeleton_final_v2/paper/paper_1434.npy
paper,paper-set2 (221),train,./data/raw/FullLabelled/paper/paper-set2 (221).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (221).npy
paper,paper_3788,train,./data/raw/FullLabelled/paper/paper_3788.jpg,./dataset/skeleton_final_v2/paper/paper_3788.npy
scissors,scissors (291),train,./data/raw/FullLabelled/scissors/scissors (291).jpg,./dataset/skeleton_final_v2/scissors/scissors (291).npy
paper,paper_6352,train,./data/raw/FullLabelled/paper/paper_6352.jpg,./dataset/skeleton_final_v2/paper/paper_6352.npy
rock,rock_701,train,./data/raw/FullLabelled/rock/rock_701.jpg,./dataset/skeleton_final_v2/rock/rock_701.npy
ok,ok_9252,train,./data/raw/FullLabelled/ok/ok_9252.jpg,./dataset/skeleton_final_v2/ok/ok_9252.npy
rock,rock (235),train,./data/raw/FullLabelled/rock/rock (235).jpg,./dataset/skeleton_final_v2/rock/rock (235).npy
scissors,scissors-set2 (590),train,./data/raw/FullLabelled/scissors/scissors-set2 (590).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (590).npy
rock,rock-set2 (599),train,./data/raw/FullLabelled/rock/rock-set2 (599).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (599).npy
scissors,scissors-set2 (25),train,./data/raw/FullLabelled/scissors/scissors-set2 (25).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (25).npy
paper,paper (212),train,./data/raw/FullLabelled/paper/paper (212).jpg,./dataset/skeleton_final_v2/paper/paper (212).npy
paper,paper-set2 (26),train,./data/raw/FullLabelled/paper/paper-set2 (26).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (26).npy
scissors,scissors-set2 (379),train,./data/raw/FullLabelled/scissors/scissors-set2 (379).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (379).npy
scissors,scissors_2661,train,./data/raw/FullLabelled/scissors/scissors_2661.jpg,./dataset/skeleton_final_v2/scissors/scissors_2661.npy
scissors,scissors (97),train,./data/raw/FullLabelled/scissors/scissors (97).jpg,./dataset/skeleton_final_v2/scissors/scissors (97).npy
paper,paper_380,train,./data/raw/FullLabelled/paper/paper_380.jpg,./dataset/skeleton_final_v2/paper/paper_380.npy
scissors,scissors_2784,train,./data/raw/FullLabelled/scissors/scissors_2784.jpg,./dataset/skeleton_final_v2/scissors/scissors_2784.npy
paper,paper-set2 (241),train,./data/raw/FullLabelled/paper/paper-set2 (241).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (241).npy
paper,paper (81),train,./data/raw/FullLabelled/paper/paper (81).jpg,./dataset/skeleton_final_v2/paper/paper (81).npy
the-finger,the-finger_7485,train,./data/raw/FullLabelled/the-finger/the-finger_7485.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7485.npy
scissors,scissors (21),train,./data/raw/FullLabelled/scissors/scissors (21).jpg,./dataset/skeleton_final_v2/scissors/scissors (21).npy
scissors,scissors-set2 (409),train,./data/raw/FullLabelled/scissors/scissors-set2 (409).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (409).npy
paper,paper_2505,train,./data/raw/FullLabelled/paper/paper_2505.jpg,./dataset/skeleton_final_v2/paper/paper_2505.npy
paper,paper_9152,train,./data/raw/FullLabelled/paper/paper_9152.jpg,./dataset/skeleton_final_v2/paper/paper_9152.npy
paper,paper_3807,train,./data/raw/FullLabelled/paper/paper_3807.jpg,./dataset/skeleton_final_v2/paper/paper_3807.npy
paper,paper (209),train,./data/raw/FullLabelled/paper/paper (209).jpg,./dataset/skeleton_final_v2/paper/paper (209).npy
the-finger,the-finger-set2 (42),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (42).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (42).npy
ok,ok_2851,train,./data/raw/FullLabelled/ok/ok_2851.jpg,./dataset/skeleton_final_v2/ok/ok_2851.npy
scissors,scissors_3931,train,./data/raw/FullLabelled/scissors/scissors_3931.jpg,./dataset/skeleton_final_v2/scissors/scissors_3931.npy
ok,ok_1203,train,./data/raw/FullLabelled/ok/ok_1203.jpg,./dataset/skeleton_final_v2/ok/ok_1203.npy
ok,ok_Set2_ (467),train,./data/raw/FullLabelled/ok/ok_Set2_ (467).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (467).npy
scissors,scissors (193),train,./data/raw/FullLabelled/scissors/scissors (193).jpg,./dataset/skeleton_final_v2/scissors/scissors (193).npy
paper,paper-set2 (351),train,./data/raw/FullLabelled/paper/paper-set2 (351).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (351).npy
ok,ok_Set2_ (129),train,./data/raw/FullLabelled/ok/ok_Set2_ (129).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (129).npy
scissors,scissors_438,train,./data/raw/FullLabelled/scissors/scissors_438.jpg,./dataset/skeleton_final_v2/scissors/scissors_438.npy
paper,paper (106),train,./data/raw/FullLabelled/paper/paper (106).jpg,./dataset/skeleton_final_v2/paper/paper (106).npy
ok,ok_Set2_ (471),train,./data/raw/FullLabelled/ok/ok_Set2_ (471).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (471).npy
scissors,scissors-set2 (490),train,./data/raw/FullLabelled/scissors/scissors-set2 (490).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (490).npy
paper,paper-set2 (422),train,./data/raw/FullLabelled/paper/paper-set2 (422).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (422).npy
scissors,scissors-set2 (43),train,./data/raw/FullLabelled/scissors/scissors-set2 (43).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (43).npy
scissors,scissors-set2 (669),train,./data/raw/FullLabelled/scissors/scissors-set2 (669).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (669).npy
ok,ok_6982,train,./data/raw/FullLabelled/ok/ok_6982.jpg,./dataset/skeleton_final_v2/ok/ok_6982.npy
paper,paper-set2 (219),train,./data/raw/FullLabelled/paper/paper-set2 (219).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (219).npy
rock,rock-set2 (141),train,./data/raw/FullLabelled/rock/rock-set2 (141).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (141).npy
ok,ok_Set2_ (570),train,./data/raw/FullLabelled/ok/ok_Set2_ (570).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (570).npy
the-finger,the-finger-set2 (302),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (302).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (302).npy
the-finger,the-finger_9446,train,./data/raw/FullLabelled/the-finger/the-finger_9446.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_9446.npy
scissors,scissors-set2 (458),train,./data/raw/FullLabelled/scissors/scissors-set2 (458).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (458).npy
the-finger,the-finger_6876,train,./data/raw/FullLabelled/the-finger/the-finger_6876.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6876.npy
the-finger,the-finger-set2 (221),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (221).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (221).npy
paper,paper_3644,train,./data/raw/FullLabelled/paper/paper_3644.jpg,./dataset/skeleton_final_v2/paper/paper_3644.npy
ok,ok_5760,train,./data/raw/FullLabelled/ok/ok_5760.jpg,./dataset/skeleton_final_v2/ok/ok_5760.npy
ok,ok_Set2_ (331),train,./data/raw/FullLabelled/ok/ok_Set2_ (331).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (331).npy
the-finger,the-finger-set2 (373),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (373).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (373).npy
the-finger,the-finger_7852,train,./data/raw/FullLabelled/the-finger/the-finger_7852.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7852.npy
scissors,scissors (145),train,./data/raw/FullLabelled/scissors/scissors (145).jpg,./dataset/skeleton_final_v2/scissors/scissors (145).npy
scissors,scissors-set2 (728),train,./data/raw/FullLabelled/scissors/scissors-set2 (728).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (728).npy
paper,paper-set2 (314),train,./data/raw/FullLabelled/paper/paper-set2 (314).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (314).npy
ok,ok_Set2_ (20),train,./data/raw/FullLabelled/ok/ok_Set2_ (20).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (20).npy
ok,ok_2965,train,./data/raw/FullLabelled/ok/ok_2965.jpg,./dataset/skeleton_final_v2/ok/ok_2965.npy
paper,paper_5122,train,./data/raw/FullLabelled/paper/paper_5122.jpg,./dataset/skeleton_final_v2/paper/paper_5122.npy
scissors,scissors-set2 (272),train,./data/raw/FullLabelled/scissors/scissors-set2 (272).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (272).npy
ok,ok (103),train,./data/raw/FullLabelled/ok/ok (103).jpg,./dataset/skeleton_final_v2/ok/ok (103).npy
ok,ok_Set2_ (251),train,./data/raw/FullLabelled/ok/ok_Set2_ (251).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (251).npy
scissors,scissors-set2 (181),train,./data/raw/FullLabelled/scissors/scissors-set2 (181).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (181).npy
ok,ok_6175,train,./data/raw/FullLabelled/ok/ok_6175.jpg,./dataset/skeleton_final_v2/ok/ok_6175.npy
ok,ok_Set2_ (452),train,./data/raw/FullLabelled/ok/ok_Set2_ (452).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (452).npy
paper,paper-set2 (148),train,./data/raw/FullLabelled/paper/paper-set2 (148).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (148).npy
paper,paper_6928,train,./data/raw/FullLabelled/paper/paper_6928.jpg,./dataset/skeleton_final_v2/paper/paper_6928.npy
paper,paper-set2 (305),train,./data/raw/FullLabelled/paper/paper-set2 (305).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (305).npy
ok,ok_4917,train,./data/raw/FullLabelled/ok/ok_4917.jpg,./dataset/skeleton_final_v2/ok/ok_4917.npy
the-finger,the-finger_9426,train,./data/raw/FullLabelled/the-finger/the-finger_9426.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_9426.npy
paper,paper-set2 (45),train,./data/raw/FullLabelled/paper/paper-set2 (45).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (45).npy
rock,rock-set2 (173),train,./data/raw/FullLabelled/rock/rock-set2 (173).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (173).npy
ok,ok_Set2_ (149),train,./data/raw/FullLabelled/ok/ok_Set2_ (149).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (149).npy
paper,paper_7617,train,./data/raw/FullLabelled/paper/paper_7617.jpg,./dataset/skeleton_final_v2/paper/paper_7617.npy
paper,paper_5891,train,./data/raw/FullLabelled/paper/paper_5891.jpg,./dataset/skeleton_final_v2/paper/paper_5891.npy
scissors,scissors (390),train,./data/raw/FullLabelled/scissors/scissors (390).jpg,./dataset/skeleton_final_v2/scissors/scissors (390).npy
scissors,scissors-set2 (679),train,./data/raw/FullLabelled/scissors/scissors-set2 (679).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (679).npy
paper,paper (231),train,./data/raw/FullLabelled/paper/paper (231).jpg,./dataset/skeleton_final_v2/paper/paper (231).npy
ok,ok_Set2_ (119),train,./data/raw/FullLabelled/ok/ok_Set2_ (119).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (119).npy
paper,paper (260),train,./data/raw/FullLabelled/paper/paper (260).jpg,./dataset/skeleton_final_v2/paper/paper (260).npy
the-finger,the-finger-set2 (220),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (220).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (220).npy
scissors,scissors-set2 (6),train,./data/raw/FullLabelled/scissors/scissors-set2 (6).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (6).npy
ok,ok (11),train,./data/raw/FullLabelled/ok/ok (11).jpg,./dataset/skeleton_final_v2/ok/ok (11).npy
ok,ok_Set2_ (478),train,./data/raw/FullLabelled/ok/ok_Set2_ (478).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (478).npy
scissors,scissors-set2 (625),train,./data/raw/FullLabelled/scissors/scissors-set2 (625).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (625).npy
ok,ok_Set2_ (75),train,./data/raw/FullLabelled/ok/ok_Set2_ (75).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (75).npy
the-finger,the-finger-set2 (313),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (313).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (313).npy
the-finger,the-finger (123),train,./data/raw/FullLabelled/the-finger/the-finger (123).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (123).npy
ok,ok_7003,train,./data/raw/FullLabelled/ok/ok_7003.jpg,./dataset/skeleton_final_v2/ok/ok_7003.npy
rock,rock_19,train,./data/raw/FullLabelled/rock/rock_19.jpg,./dataset/skeleton_final_v2/rock/rock_19.npy
the-finger,the-finger_1722,train,./data/raw/FullLabelled/the-finger/the-finger_1722.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_1722.npy
